# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
1.26100e+08,2.30000e+03,3.69247e+04,-6.66460e+00,3.35991e+02
1.26100e+08,2.40000e+03,3.69239e+04,-6.66136e+00,3.36291e+02
1.26100e+08,2.50000e+03,3.69231e+04,-6.65827e+00,3.36612e+02
1.26100e+08,2.60000e+03,3.69223e+04,-6.65530e+00,3.36953e+02
1.26100e+08,2.70000e+03,3.69214e+04,-6.65246e+00,3.37316e+02
1.26100e+08,2.80000e+03,3.69206e+04,-6.64972e+00,3.37698e+02
1.26100e+08,2.90000e+03,3.69198e+04,-6.64707e+00,3.38101e+02
1.26100e+08,3.00000e+03,3.69189e+04,-6.64450e+00,3.38523e+02
1.26100e+08,3.10000e+03,3.69181e+04,-6.64201e+00,3.38965e+02
1.26100e+08,3.20000e+03,3.69173e+04,-6.63959e+00,3.39427e+02
1.26100e+08,3.30000e+03,3.69164e+04,-6.63723e+00,3.39907e+02
1.26100e+08,3.40000e+03,3.69156e+04,-6.63492e+00,3.40406e+02
1.26100e+08,3.50000e+03,3.69147e+04,-6.63267e+00,3.40923e+02
1.26100e+08,3.60000e+03,3.69138e+04,-6.63046e+00,3.41458e+02
1.26100e+08,3.70000e+03,3.69130e+04,-6.62829e+00,3.42011e+02
1.26100e+08,3.80000e+03,3.69121e+04,-6.62616e+00,3.42581e+02
1.26100e+08,3.90000e+03,3.69112e+04,-6.62406e+00,3.43169e+02
1.26100e+08,4.00000e+03,3.69103e+04,-6.62199e+00,3.43773e+02
1.26100e+08,4.10000e+03,3.69095e+04,-6.61996e+00,3.44394e+02
1.26100e+08,4.20000e+03,3.69086e+04,-6.61794e+00,3.45031e+02
1.26100e+08,4.30000e+03,3.69077e+04,-6.61595e+00,3.45684e+02
1.26100e+08,4.40000e+03,3.69068e+04,-6.61398e+00,3.46353e+02
1.26100e+08,4.50000e+03,3.69059e+04,-6.61203e+00,3.47037e+02
1.26100e+08,4.60000e+03,3.69050e+04,-6.61010e+00,3.47736e+02
1.26100e+08,4.70000e+03,3.69041e+04,-6.60818e+00,3.48450e+02
1.26100e+08,4.80000e+03,3.69032e+04,-6.60627e+00,3.49179e+02
1.26100e+08,4.90000e+03,3.69023e+04,-6.60438e+00,3.49921e+02
1.26100e+08,5.00000e+03,3.69013e+04,-6.60250e+00,3.50678e+02
1.26100e+08,5.10000e+03,3.69004e+04,-6.60063e+00,3.51449e+02
1.26100e+08,5.20000e+03,3.68995e+04,-6.59877e+00,3.52233e+02
1.26100e+08,5.30000e+03,3.68985e+04,-6.59691e+00,3.53031e+02
1.26100e+08,5.40000e+03,3.68976e+04,-6.59507e+00,3.53841e+02
1.26100e+08,5.50000e+03,3.68967e+04,-6.59323e+00,3.54664e+02
1.26100e+08,5.60000e+03,3.68957e+04,-6.59140e+00,3.55500e+02
1.26100e+08,5.70000e+03,3.68948e+04,-6.58958e+00,3.56348e+02
1.26100e+08,5.80000e+03,3.68938e+04,-6.58776e+00,3.57207e+02
1.26100e+08,5.90000e+03,3.68929e+04,-6.58594e+00,3.58079e+02
1.26100e+08,6.00000e+03,3.68919e+04,-6.58413e+00,3.58962e+02
1.26100e+08,6.10000e+03,3.68910e+04,-6.58232e+00,3.59857e+02
1.26100e+08,6.20000e+03,3.68900e+04,-6.58052e+00,3.60763e+02
1.26100e+08,6.30000e+03,3.68890e+04,-6.57872e+00,3.61679e+02
1.26100e+08,6.40000e+03,3.68880e+04,-6.57692e+00,3.62606e+02
1.26100e+08,6.50000e+03,3.68871e+04,-6.57512e+00,3.63544e+02
1.26100e+08,6.60000e+03,3.68861e+04,-6.57333e+00,3.64492e+02
1.26100e+08,6.70000e+03,3.68851e+04,-6.57153e+00,3.65450e+02
1.26100e+08,6.80000e+03,3.68841e+04,-6.56974e+00,3.66418e+02
1.26100e+08,6.90000e+03,3.68831e+04,-6.56796e+00,3.67395e+02
1.26100e+08,7.00000e+03,3.68821e+04,-6.56617e+00,3.68381e+02
1.26100e+08,7.10000e+03,3.68811e+04,-6.56439e+00,3.69377e+02
1.26100e+08,7.20000e+03,3.68801e+04,-6.56260e+00,3.70382e+02
1.26100e+08,7.30000e+03,3.68791e+04,-6.56082e+00,3.71396e+02
1.26100e+08,7.40000e+03,3.68781e+04,-6.55904e+00,3.72418e+02
1.26100e+08,7.50000e+03,3.68770e+04,-6.55726e+00,3.73449e+02
1.26100e+08,7.60000e+03,3.68760e+04,-6.55549e+00,3.74487e+02
1.26100e+08,7.70000e+03,3.68750e+04,-6.55371e+00,3.75534e+02
1.26100e+08,7.80000e+03,3.68740e+04,-6.55193e+00,3.76589e+02
1.26100e+08,7.90000e+03,3.68729e+04,-6.55016e+00,3.77651e+02
1.26100e+08,8.00000e+03,3.68719e+04,-6.54839e+00,3.78721e+02
1.26100e+08,8.10000e+03,3.68708e+04,-6.54662e+00,3.79798e+02
1.26100e+08,8.20000e+03,3.68698e+04,-6.54485e+00,3.80882e+02
1.26100e+08,8.30000e+03,3.68687e+04,-6.54309e+00,3.81973e+02
1.26100e+08,8.40000e+03,3.68677e+04,-6.54132e+00,3.83071e+02
1.26100e+08,8.50000e+03,3.68666e+04,-6.53956e+00,3.84175e+02
1.26100e+08,8.60000e+03,3.68655e+04,-6.53780e+00,3.85286e+02
1.26100e+08,8.70000e+03,3.68645e+04,-6.53604e+00,3.86403e+02
1.26100e+08,8.80000e+03,3.68634e+04,-6.53428e+00,3.87526e+02
1.26100e+08,8.90000e+03,3.68623e+04,-6.53252e+00,3.88655e+02
1.26100e+08,9.00000e+03,3.68612e+04,-6.53077e+00,3.89789e+02
1.26100e+08,9.10000e+03,3.68602e+04,-6.52902e+00,3.90930e+02
1.26100e+08,9.20000e+03,3.68591e+04,-6.52727e+00,3.92075e+02
1.26100e+08,9.30000e+03,3.68580e+04,-6.52552e+00,3.93226e+02
1.26100e+08,9.40000e+03,3.68569e+04,-6.52378e+00,3.94382e+02
1.26100e+08,9.50000e+03,3.68558e+04,-6.52204e+00,3.95543e+02
1.26100e+08,9.60000e+03,3.68546e+04,-6.52030e+00,3.96709e+02
1.26100e+08,9.70000e+03,3.68535e+04,-6.51857e+00,3.97879e+02
1.26100e+08,9.80000e+03,3.68524e+04,-6.51683e+00,3.99054e+02
1.26100e+08,9.90000e+03,3.68513e+04,-6.51511e+00,4.00233e+02
1.26100e+08,1.00000e+04,3.68502e+04,-6.51338e+00,4.01417e+02
1.26100e+08,1.01000e+04,3.68490e+04,-6.51166e+00,4.02604e+02
1.26100e+08,1.02000e+04,3.68479e+04,-6.50994e+00,4.03796e+02
1.26100e+08,1.03000e+04,3.68468e+04,-6.50823e+00,4.04991e+02
1.26100e+08,1.04000e+04,3.68456e+04,-6.50651e+00,4.06190e+02
1.26850e+08,1.70000e+03,3.69928e+04,-6.69059e+00,3.34557e+02
1.26850e+08,1.80000e+03,3.69921e+04,-6.68596e+00,3.34731e+02
1.26850e+08,1.90000e+03,3.69913e+04,-6.68166e+00,3.34926e+02
1.26850e+08,2.00000e+03,3.69906e+04,-6.67762e+00,3.35141e+02
1.26850e+08,2.10000e+03,3.69898e+04,-6.67383e+00,3.35378e+02
1.26850e+08,2.20000e+03,3.69890e+04,-6.67024e+00,3.35635e+02
1.26850e+08,2.30000e+03,3.69882e+04,-6.66685e+00,3.35914e+02
1.26850e+08,2.40000e+03,3.69874e+04,-6.66361e+00,3.36214e+02
1.26850e+08,2.50000e+03,3.69866e+04,-6.66052e+00,3.36534e+02
1.26850e+08,2.60000e+03,3.69858e+04,-6.65756e+00,3.36875e+02
1.26850e+08,2.70000e+03,3.69850e+04,-6.65472e+00,3.37237e+02
1.26850e+08,2.80000e+03,3.69841e+04,-6.65198e+00,3.37619e+02
1.26850e+08,2.90000e+03,3.69833e+04,-6.64934e+00,3.38021e+02
1.26850e+08,3.00000e+03,3.69825e+04,-6.64677e+00,3.38443e+02
1.26850e+08,3.10000e+03,3.69816e+04,-6.64428e+00,3.38884e+02
1.26850e+08,3.20000e+03,3.69808e+04,-6.64186e+00,3.39344e+02
1.26850e+08,3.30000e+03,3.69800e+04,-6.63951e+00,3.39824e+02
1.26850e+08,3.40000e+03,3.69791e+04,-6.63720e+00,3.40321e+02
1.26850e+08,3.50000e+03,3.69782e+04,-6.63495e+00,3.40838e+02
1.26850e+08,3.60000e+03,3.69774e+04,-6.63274e+00,3.41372e+02
1.26850e+08,3.70000e+03,3.69765e+04,-6.63058e+00,3.41923e+02
1.26850e+08,3.80000e+03,3.69757e+04,-6.62845e+00,3.42492e+02
1.26850e+08,3.90000e+03,3.69748e+04,-6.62636e+00,3.43078e+02
1.26850e+08,4.00000e+03,3.69739e+04,-6.62430e+00,3.43681e+02
1.26850e+08,4.10000e+03,3.69730e+04,-6.62226e+00,3.44301e+02
1.26850e+08,4.20000e+03,3.69721e+04,-6.62025e+00,3.44936e+02
1.26850e+08,4.30000e+03,3.69713e+04,-6.61826e+00,3.45587e+02
1.26850e+08,4.40000e+03,3.69704e+04,-6.61630e+00,3.46254e+02
1.26850e+08,4.50000e+03,3.69695e+04,-6.61435e+00,3.46937e+02
1.26850e+08,4.60000e+03,3.69686e+04,-6.61242e+00,3.47634e+02
1.26850e+08,4.70000e+03,3.69677e+04,-6.61051e+00,3.48346e+02
1.26850e+08,4.80000e+03,3.69668e+04,-6.60860e+00,3.49073e+02
1.26850e+08,4.90000e+03,3.69658e+04,-6.60672e+00,3.49814e+02
1.26850e+08,5.00000e+03,3.69649e+04,-6.60484e+00,3.50569e+02
1.26850e+08,5.10000e+03,3.69640e+04,-6.60297e+00,3.51337e+02
1.26850e+08,5.20000e+03,3.69631e+04,-6.60112e+00,3.52119e+02
1.26850e+08,5.30000e+03,3.69622e+04,-6.59927e+00,3.52914e+02
1.26850e+08,5.40000e+03,3.69612e+04,-6.59743e+00,3.53723e+02
1.26850e+08,5.50000e+03,3.69603e+04,-6.59560e+00,3.54543e+02
1.26850e+08,5.60000e+03,3.69593e+04,-6.59377e+00,3.55377e+02
1.26850e+08,5.70000e+03,3.69584e+04,-6.59195e+00,3.56222e+02
1.26850e+08,5.80000e+03,3.69575e+04,-6.59014e+00,3.57080e+02
1.26850e+08,5.90000e+03,3.69565e+04,-6.58832e+00,3.57949e+02
1.26850e+08,6.00000e+03,3.69555e+04,-6.58652e+00,3.58830e+02
1.26850e+08,6.10000e+03,3.69546e+04,-6.58471e+00,3.59722e+02
1.26850e+08,6.20000e+03,3.69536e+04,-6.58292e+00,3.60625e+02
1.26850e+08,6.30000e+03,3.69527e+04,-6.58112e+00,3.61539e+02
1.26850e+08,6.40000e+03,3.69517e+04,-6.57932e+00,3.62464e+02
1.26850e+08,6.50000e+03,3.69507e+04,-6.57753e+00,3.63399e+02
1.26850e+08,6.60000e+03,3.69497e+04,-6.57574e+00,3.64344e+02
1.26850e+08,6.70000e+03,3.69487e+04,-6.57396e+00,3.65299e+02
1.26850e+08,6.80000e+03,3.69478e+04,-6.57217e+00,3.66264e+02
1.26850e+08,6.90000e+03,3.69468e+04,-6.57039e+00,3.67238e+02
1.26850e+08,7.00000e+03,3.69458e+04,-6.56860e+00,3.68222e+02
1.26850e+08,7.10000e+03,3.69448e+04,-6.56683e+00,3.69215e+02
1.26850e+08,7.20000e+03,3.69438e+04,-6.56505e+00,3.70217e+02
1.26850e+08,7.30000e+03,3.69428e+04,-6.56327e+00,3.71228e+02
1.26850e+08,7.40000e+03,3.69417e+04,-6.56149e+00,3.72247e+02
1.26850e+08,7.50000e+03,3.69407e+04,-6.55972e+00,3.73275e+02
1.26850e+08,7.60000e+03,3.69397e+04,-6.55795e+00,3.74311e+02
1.26850e+08,7.70000e+03,3.69387e+04,-6.55617e+00,3.75355e+02
1.26850e+08,7.80000e+03,3.69377e+04,-6.55440e+00,3.76407e+02
1.26850e+08,7.90000e+03,3.69366e+04,-6.55263e+00,3.77466e+02
1.26850e+08,8.00000e+03,3.69356e+04,-6.55087e+00,3.78533e+02
1.26850e+08,8.10000e+03,3.69345e+04,-6.54910e+00,3.79607e+02
1.26850e+08,8.20000e+03,3.69335e+04,-6.54734e+00,3.80688e+02
1.26850e+08,8.30000e+03,3.69325e+04,-6.54558e+00,3.81776e+02
1.26850e+08,8.40000e+03,3.69314e+04,-6.54382e+00,3.82871e+02
1.26850e+08,8.50000e+03,3.69303e+04,-6.54205e+00,3.83972e+02
1.26850e+08,8.60000e+03,3.69293e+04,-6.54030e+00,3.85080e+02
1.26850e+08,8.70000e+03,3.69282e+04,-6.53854e+00,3.86194e+02
1.26850e+08,8.80000e+03,3.69271e+04,-6.53679e+00,3.87314e+02
1.26850e+08,8.90000e+03,3.69261e+04,-6.53504e+00,3.88440e+02
1.26850e+08,9.00000e+03,3.69250e+04,-6.53329e+00,3.89571e+02
1.26850e+08,9.10000e+03,3.69239e+04,-6.53154e+00,3.90708e+02
1.26850e+08,9.20000e+03,3.69228e+04,-6.52980e+00,3.91851e+02
1.26850e+08,9.30000e+03,3.69217e+04,-6.52806e+00,3.92999e+02
1.26850e+08,9.40000e+03,3.69206e+04,-6.52632e+00,3.94152e+02
1.26850e+08,9.50000e+03,3.69195e+04,-6.52458e+00,3.95310e+02
1.26850e+08,9.60000e+03,3.69184e+04,-6.52284e+00,3.96473e+02
1.26850e+08,9.70000e+03,3.69173e+04,-6.52111e+00,3.97640e+02
1.26850e+08,9.80000e+03,3.69162e+04,-6.51939e+00,3.98812e+02
1.26850e+08,9.90000e+03,3.69151e+04,-6.51766e+00,3.99988e+02
1.26850e+08,1.00000e+04,3.69140e+04,-6.51594e+00,4.01168e+02
1.26850e+08,1.01000e+04,3.69128e+04,-6.51422e+00,4.02353e+02
1.26850e+08,1.02000e+04,3.69117e+04,-6.51251e+00,4.03541e+02
1.26850e+08,1.03000e+04,3.69106e+04,-6.51079e+00,4.04733e+02
1.26850e+08,1.04000e+04,3.69094e+04,-6.50909e+00,4.05929e+02
1.27600e+08,1.70000e+03,3.70561e+04,-6.69281e+00,3.34480e+02
1.27600e+08,1.80000e+03,3.70553e+04,-6.68819e+00,3.34654e+02
1.27600e+08,1.90000e+03,3.70546e+04,-6.68389e+00,3.34849e+02
1.27600e+08,2.00000e+03,3.70538e+04,-6.67986e+00,3.35065e+02
1.27600e+08,2.10000e+03,3.70530e+04,-6.67606e+00,3.35301e+02
1.27600e+08,2.20000e+03,3.70522e+04,-6.67248e+00,3.35559e+02
1.27600e+08,2.30000e+03,3.70514e+04,-6.66908e+00,3.35837e+02
1.27600e+08,2.40000e+03,3.70506e+04,-6.66585e+00,3.36137e+02
1.27600e+08,2.50000e+03,3.70498e+04,-6.66276e+00,3.36457e+02
1.27600e+08,2.60000e+03,3.70490e+04,-6.65981e+00,3.36798e+02
1.27600e+08,2.70000e+03,3.70482e+04,-6.65697e+00,3.37159e+02
1.27600e+08,2.80000e+03,3.70474e+04,-6.65423e+00,3.37541e+02
1.27600e+08,2.90000e+03,3.70466e+04,-6.65158e+00,3.37942e+02
1.27600e+08,3.00000e+03,3.70457e+04,-6.64903e+00,3.38363e+02
1.27600e+08,3.10000e+03,3.70449e+04,-6.64654e+00,3.38804e+02
1.27600e+08,3.20000e+03,3.70441e+04,-6.64412e+00,3.39263e+02
1.27600e+08,3.30000e+03,3.70432e+04,-6.64177e+00,3.39741e+02
1.27600e+08,3.40000e+03,3.70424e+04,-6.63947e+00,3.40238e+02
1.27600e+08,3.50000e+03,3.70415e+04,-6.63722e+00,3.40753e+02
1.27600e+08,3.60000e+03,3.70407e+04,-6.63502e+00,3.41286e+02
1.27600e+08,3.70000e+03,3.70398e+04,-6.63286e+00,3.41836e+02
1.27600e+08,3.80000e+03,3.70389e+04,-6.63073e+00,3.42404e+02
1.27600e+08,3.90000e+03,3.70381e+04,-6.62864e+00,3.42989e+02
1.27600e+08,4.00000e+03,3.70372e+04,-6.62658e+00,3.43590e+02
1.27600e+08,4.10000e+03,3.70363e+04,-6.62455e+00,3.44208e+02
1.27600e+08,4.20000e+03,3.70354e+04,-6.62254e+00,3.44842e+02
1.27600e+08,4.30000e+03,3.70346e+04,-6.62056e+00,3.45492e+02
1.27600e+08,4.40000e+03,3.70337e+04,-6.61860e+00,3.46157e+02
1.27600e+08,4.50000e+03,3.70328e+04,-6.61665e+00,3.46838e+02
1.27600e+08,4.60000e+03,3.70319e+04,-6.61473e+00,3.47533e+02
1.27600e+08,4.70000e+03,3.70310e+04,-6.61282e+00,3.48243e+02
1.27600e+08,4.80000e+03,3.70301e+04,-6.61093e+00,3.48968e+02
1.27600e+08,4.90000e+03,3.70292e+04,-6.60904e+00,3.49707e+02
1.27600e+08,5.00000e+03,3.70283e+04,-6.60717e+00,3.50460e+02
1.27600e+08,5.10000e+03,3.70273e+04,-6.60531e+00,3.51226e+02
1.27600e+08,5.20000e+03,3.70264e+04,-6.60346e+00,3.52006e+02
1.27600e+08,5.30000e+03,3.70255e+04,-6.60162e+00,3.52799e+02
1.27600e+08,5.40000e+03,3.70246e+04,-6.59978e+00,3.53605e+02
1.27600e+08,5.50000e+03,3.70236e+04,-6.59795e+00,3.54424e+02
1.27600e+08,5.60000e+03,3.70227e+04,-6.59613e+00,3.55255e+02
1.27600e+08,5.70000e+03,3.70218e+04,-6.59431e+00,3.56098e+02
1.27600e+08,5.80000e+03,3.70208e+04,-6.59250e+00,3.56953e+02
1.27600e+08,5.90000e+03,3.70199e+04,-6.59069e+00,3.57820e+02
1.27600e+08,6.00000e+03,3.70189e+04,-6.58889e+00,3.58698e+02
1.27600e+08,6.10000e+03,3.70180e+04,-6.58709e+00,3.59588e+02
1.27600e+08,6.20000e+03,3.70170e+04,-6.58530e+00,3.60489e+02
1.27600e+08,6.30000e+03,3.70160e+04,-6.58350e+00,3.61400e+02
1.27600e+08,6.40000e+03,3.70151e+04,-6.58171e+00,3.62322e+02
1.27600e+08,6.50000e+03,3.70141e+04,-6.57993e+00,3.63255e+02
1.27600e+08,6.60000e+03,3.70131e+04,-6.57814e+00,3.64197e+02
1.27600e+08,6.70000e+03,3.70121e+04,-6.57636e+00,3.65150e+02
1.27600e+08,6.80000e+03,3.70112e+04,-6.57458e+00,3.66112e+02
1.27600e+08,6.90000e+03,3.70102e+04,-6.57280e+00,3.67084e+02
1.27600e+08,7.00000e+03,3.70092e+04,-6.57102e+00,3.68065e+02
1.27600e+08,7.10000e+03,3.70082e+04,-6.56925e+00,3.69055e+02
1.27600e+08,7.20000e+03,3.70072e+04,-6.56747e+00,3.70054e+02
1.27600e+08,7.30000e+03,3.70062e+04,-6.56570e+00,3.71062e+02
1.27600e+08,7.40000e+03,3.70052e+04,-6.56393e+00,3.72079e+02
1.27600e+08,7.50000e+03,3.70042e+04,-6.56216e+00,3.73103e+02
1.27600e+08,7.60000e+03,3.70031e+04,-6.56039e+00,3.74136e+02
1.27600e+08,7.70000e+03,3.70021e+04,-6.55863e+00,3.75177e+02
1.27600e+08,7.80000e+03,3.70011e+04,-6.55686e+00,3.76226e+02
1.27600e+08,7.90000e+03,3.70001e+04,-6.55509e+00,3.77283e+02
1.27600e+08,8.00000e+03,3.69990e+04,-6.55333e+00,3.78347e+02
1.27600e+08,8.10000e+03,3.69980e+04,-6.55157e+00,3.79418e+02
1.27600e+08,8.20000e+03,3.69970e+04,-6.54981e+00,3.80496e+02
1.27600e+08,8.30000e+03,3.69959e+04,-6.54805e+00,3.81581e+02
1.27600e+08,8.40000e+03,3.69949e+04,-6.54630e+00,3.82673e+02
1.27600e+08,8.50000e+03,3.69938e+04,-6.54454e+00,3.83771e+02
1.27600e+08,8.60000e+03,3.69927e+04,-6.54279e+00,3.84876e+02
1.27600e+08,8.70000e+03,3.69917e+04,-6.54104e+00,3.85987e+02
1.27600e+08,8.80000e+03,3.69906e+04,-6.53929e+00,3.87104e+02
1.27600e+08,8.90000e+03,3.69895e+04,-6.53754e+00,3.88227e+02
1.27600e+08,9.00000e+03,3.69885e+04,-6.53579e+00,3.89355e+02
1.27600e+08,9.10000e+03,3.69874e+04,-6.53405e+00,3.90489e+02
1.27600e+08,9.20000e+03,3.69863e+04,-6.53231e+00,3.91629e+02
1.27600e+08,9.30000e+03,3.69852e+04,-6.53057e+00,3.92774e+02
1.27600e+08,9.40000e+03,3.69841e+04,-6.52884e+00,3.93924e+02
1.27600e+08,9.50000e+03,3.69830e+04,-6.52710e+00,3.95079e+02
1.27600e+08,9.60000e+03,3.69819e+04,-6.52537e+00,3.96238e+02
1.27600e+08,9.70000e+03,3.69808e+04,-6.52365e+00,3.97403e+02
1.27600e+08,9.80000e+03,3.69797e+04,-6.52192e+00,3.98572e+02
1.27600e+08,9.90000e+03,3.69786e+04,-6.52020e+00,3.99745e+02
1.27600e+08,1.00000e+04,3.69775e+04,-6.51848e+00,4.00922e+02
1.27600e+08,1.01000e+04,3.69764e+04,-6.51677e+00,4.02104e+02
1.27600e+08,1.02000e+04,3.69752e+04,-6.51505e+00,4.03289e+02
1.27600e+08,1.03000e+04,3.69741e+04,-6.51335e+00,4.04478e+02
1.27600e+08,1.04000e+04,3.69730e+04,-6.51164e+00,4.05671e+02
1.28350e+08,1.70000e+03,3.71191e+04,-6.69503e+00,3.34403e+02
1.28350e+08,1.80000e+03,3.71183e+04,-6.69041e+00,3.34578e+02
1.28350e+08,1.90000e+03,3.71175e+04,-6.68610e+00,3.34773e+02
1.28350e+08,2.00000e+03,3.71168e+04,-6.68207e+00,3.34989e+02
1.28350e+08,2.10000e+03,3.71160e+04,-6.67828e+00,3.35225e+02
1.28350e+08,2.20000e+03,3.71152e+04,-6.67471e+00,3.35483e+02
1.28350e+08,2.30000e+03,3.71144e+04,-6.67131e+00,3.35761e+02
1.28350e+08,2.40000e+03,3.71136e+04,-6.66807e+00,3.36061e+02
1.28350e+08,2.50000e+03,3.71128e+04,-6.66499e+00,3.36381e+02
1.28350e+08,2.60000e+03,3.71120e+04,-6.66203e+00,3.36721e+02
1.28350e+08,2.70000e+03,3.71112e+04,-6.65920e+00,3.37082e+02
1.28350e+08,2.80000e+03,3.71104e+04,-6.65646e+00,3.37463e+02
1.28350e+08,2.90000e+03,3.71096e+04,-6.65382e+00,3.37864e+02
1.28350e+08,3.00000e+03,3.71088e+04,-6.65127e+00,3.38284e+02
1.28350e+08,3.10000e+03,3.71079e+04,-6.64878e+00,3.38724e+02
1.28350e+08,3.20000e+03,3.71071e+04,-6.64637e+00,3.39182e+02
1.28350e+08,3.30000e+03,3.71062e+04,-6.64402e+00,3.39660e+02
1.28350e+08,3.40000e+03,3.71054e+04,-6.64173e+00,3.40155e+02
1.28350e+08,3.50000e+03,3.71046e+04,-6.63948e+00,3.40669e+02
1.28350e+08,3.60000e+03,3.71037e+04,-6.63728e+00,3.41201e+02
1.28350e+08,3.70000e+03,3.71028e+04,-6.63512e+00,3.41750e+02
1.28350e+08,3.80000e+03,3.71020e+04,-6.63300e+00,3.42317e+02
1.28350e+08,3.90000e+03,3.71011e+04,-6.63091e+00,3.42900e+02
1.28350e+08,4.00000e+03,3.71002e+04,-6.62886e+00,3.43500e+02
1.28350e+08,4.10000e+03,3.70994e+04,-6.62683e+00,3.44116e+02
1.28350e+08,4.20000e+03,3.70985e+04,-6.62483e+00,3.44749e+02
1.28350e+08,4.30000e+03,3.70976e+04,-6.62285e+00,3.45397e+02
1.28350e+08,4.40000e+03,3.70967e+04,-6.62089e+00,3.46061e+02
1.28350e+08,4.50000e+03,3.70958e+04,-6.61895e+00,3.46739e+02
1.28350e+08,4.60000e+03,3.70949e+04,-6.61703e+00,3.47433e+02
1.28350e+08,4.70000e+03,3.70940e+04,-6.61512e+00,3.48142e+02
1.28350e+08,4.80000e+03,3.70931e+04,-6.61323e+00,3.48865e+02
1.28350e+08,4.90000e+03,3.70922e+04,-6.61135e+00,3.49601e+02
1.28350e+08,5.00000e+03,3.70913e+04,-6.60948e+00,3.50352e+02
1.28350e+08,5.10000e+03,3.70904e+04,-6.60763e+00,3.51117e+02
1.28350e+08,5.20000e+03,3.70895e+04,-6.60578e+00,3.51895e+02
1.28350e+08,5.30000e+03,3.70886e+04,-6.60394e+00,3.52685e+02
1.28350e+08,5.40000e+03,3.70876e+04,-6.60211e+00,3.53489e+02
1.28350e+08,5.50000e+03,3.70867e+04,-6.60028e+00,3.54306e+02
1.28350e+08,5.60000e+03,3.70858e+04,-6.59847e+00,3.55134e+02
1.28350e+08,5.70000e+03,3.70848e+04,-6.59666e+00,3.55975e+02
1.28350e+08,5.80000e+03,3.70839e+04,-6.59485e+00,3.56828e+02
1.28350e+08,5.90000e+03,3.70830e+04,-6.59305e+00,3.57693e+02
1.28350e+08,6.00000e+03,3.70820e+04,-6.59125e+00,3.58568e+02
1.28350e+08,6.10000e+03,3.70811e+04,-6.58945e+00,3.59456e+02
1.28350e+08,6.20000e+03,3.70801e+04,-6.58766e+00,3.60354e+02
1.28350e+08,6.30000e+03,3.70791e+04,-6.58588e+00,3.61263e+02
1.28350e+08,6.40000e+03,3.70782e+04,-6.58409e+00,3.62182e+02
1.28350e+08,6.50000e+03,3.70772e+04,-6.58231e+00,3.63112e+02
1.28350e+08,6.60000e+03,3.70762e+04,-6.58053e+00,3.64052e+02
1.28350e+08,6.70000e+03,3.70753e+04,-6.57875e+00,3.65002e+02
1.28350e+08,6.80000e+03,3.70743e+04,-6.57698e+00,3.65961e+02
1.28350e+08,6.90000e+03,3.70733e+04,-6.57520e+00,3.66930e+02
1.28350e+08,7.00000e+03,3.70723e+04,-6.57343e+00,3.67909e+02
1.28350e+08,7.10000e+03,3.70713e+04,-6.57166e+00,3.68896e+02
1.28350e+08,7.20000e+03,3.70703e+04,-6.56989e+00,3.69893e+02
1.28350e+08,7.30000e+03,3.70693e+04,-6.56812e+00,3.70898e+02
1.28350e+08,7.40000e+03,3.70683e+04,-6.56635e+00,3.71911e+02
1.28350e+08,7.50000e+03,3.70673e+04,-6.56459e+00,3.72933e+02
1.28350e+08,7.60000e+03,3.70663e+04,-6.56282e+00,3.73964e+02
1.28350e+08,7.70000e+03,3.70653e+04,-6.56106e+00,3.75002e+02
1.28350e+08,7.80000e+03,3.70643e+04,-6.55930e+00,3.76048e+02
1.28350e+08,7.90000e+03,3.70632e+04,-6.55754e+00,3.77101e+02
1.28350e+08,8.00000e+03,3.70622e+04,-6.55578e+00,3.78162e+02
1.28350e+08,8.10000e+03,3.70612e+04,-6.55403e+00,3.79230e+02
1.28350e+08,8.20000e+03,3.70601e+04,-6.55227e+00,3.80306e+02
1.28350e+08,8.30000e+03,3.70591e+04,-6.55051e+00,3.81388e+02
1.28350e+08,8.40000e+03,3.70581e+04,-6.54876e+00,3.82476e+02
1.28350e+08,8.50000e+03,3.70570e+04,-6.54701e+00,3.83572e+02
1.28350e+08,8.60000e+03,3.70560e+04,-6.54526e+00,3.84674e+02
1.28350e+08,8.70000e+03,3.70549e+04,-6.54352e+00,3.85782e+02
1.28350e+08,8.80000e+03,3.70538e+04,-6.54177e+00,3.86896e+02
1.28350e+08,8.90000e+03,3.70528e+04,-6.54002e+00,3.88016e+02
1.28350e+08,9.00000e+03,3.70517e+04,-6.53829e+00,3.89141e+02
1.28350e+08,9.10000e+03,3.70506e+04,-6.53655e+00,3.90272e+02
1.28350e+08,9.20000e+03,3.70495e+04,-6.53481e+00,3.91409e+02
1.28350e+08,9.30000e+03,3.70485e+04,-6.53307e+00,3.92551e+02
1.28350e+08,9.40000e+03,3.70474e+04,-6.53134e+00,3.93698e+02
1.28350e+08,9.50000e+03,3.70463e+04,-6.52961e+00,3.94850e+02
1.28350e+08,9.60000e+03,3.70452e+04,-6.52789e+00,3.96007e+02
1.28350e+08,9.70000e+03,3.70441e+04,-6.52616e+00,3.97168e+02
1.28350e+08,9.80000e+03,3.70430e+04,-6.52444e+00,3.98334e+02
