# P_bar,T_K,rho_kgm3,alpha_1_K,Cp_J_K_mol
8.160000000000000000e+07,1.040000000000000000e+04,3.245333192381057961e+04,-6.316328535154748458e+00,4.280650487613308428e+02
8.160000000000000000e+07,1.050000000000000000e+04,3.245176197635333301e+04,-6.314400392001859430e+00,4.294980472437492836e+02
8.160000000000000000e+07,1.060000000000000000e+04,3.245018513432779946e+04,-6.312480029863706044e+00,4.309328977506228284e+02
8.160000000000000000e+07,1.070000000000000000e+04,3.244860139990676907e+04,-6.310570110535865140e+00,4.323694022290482053e+02
8.160000000000000000e+07,1.080000000000000000e+04,3.244701077598938355e+04,-6.308667735198970838e+00,4.338074016824879777e+02
8.160000000000000000e+07,1.090000000000000000e+04,3.244541326618937092e+04,-6.306775707959710431e+00,4.352467028562849123e+02
8.160000000000000000e+07,1.100000000000000000e+04,3.244380887455601987e+04,-6.304889931009638460e+00,4.366871589199208756e+02
8.160000000000000000e+07,1.110000000000000000e+04,3.244219760598687571e+04,-6.303017262044326330e+00,4.381285637313405346e+02
8.160000000000000000e+07,1.120000000000000000e+04,3.244057946598309718e+04,-6.301150382082038703e+00,4.395707952057871353e+02
8.160000000000000000e+07,1.130000000000000000e+04,3.243895446056292349e+04,-6.299295862844562777e+00,4.410136524435961292e+02
8.160000000000000000e+07,1.140000000000000000e+04,3.243732259639593758e+04,-6.297450291370692455e+00,4.424570001677800519e+02
8.160000000000000000e+07,1.150000000000000000e+04,3.243568388096521448e+04,-6.295612339620963560e+00,4.439006879492628741e+02
8.160000000000000000e+07,1.160000000000000000e+04,3.243403832199371391e+04,-6.293785741550349755e+00,4.453445476843028814e+02
8.260000000000000000e+07,1.700000000000000000e+03,3.267894071869138133e+04,-6.529194023804195446e+00,3.404582996208696954e+02
8.260000000000000000e+07,1.800000000000000000e+03,3.267796916445340321e+04,-6.524452802551961028e+00,3.406149475224887624e+02
8.260000000000000000e+07,1.900000000000000000e+03,3.267698732546392421e+04,-6.520013973512429395e+00,3.408010972571371440e+02
8.260000000000000000e+07,2.000000000000000000e+03,3.267599573603062163e+04,-6.515838135540056975e+00,3.410168220023064123e+02
8.260000000000000000e+07,2.100000000000000000e+03,3.267499486195114878e+04,-6.511885748631126347e+00,3.412620764816417704e+02
8.260000000000000000e+07,2.200000000000000000e+03,3.267398511107196100e+04,-6.508135964559294884e+00,3.415367145757800245e+02
8.260000000000000000e+07,2.300000000000000000e+03,3.267296684088406619e+04,-6.504559707576909489e+00,3.418405210633651450e+02
8.260000000000000000e+07,2.400000000000000000e+03,3.267194036595457510e+04,-6.501134814305864928e+00,3.421732212812044054e+02
8.260000000000000000e+07,2.500000000000000000e+03,3.267090596334456859e+04,-6.497845228719573818e+00,3.425344929906663651e+02
8.260000000000000000e+07,2.600000000000000000e+03,3.266986387739920247e+04,-6.494673995807103140e+00,3.429239815487348437e+02
8.260000000000000000e+07,2.700000000000000000e+03,3.266881432373368807e+04,-6.491613741535346094e+00,3.433412992366841081e+02
8.260000000000000000e+07,2.800000000000000000e+03,3.266775749289884698e+04,-6.488644090928390007e+00,3.437860463464107852e+02
8.260000000000000000e+07,2.900000000000000000e+03,3.266669355289444138e+04,-6.485759257476611417e+00,3.442578000616388181e+02
8.260000000000000000e+07,3.000000000000000000e+03,3.266562265212118291e+04,-6.482949389532161710e+00,3.447561282798419029e+02
8.260000000000000000e+07,3.100000000000000000e+03,3.266454492112328808e+04,-6.480207975017294508e+00,3.452805893587404853e+02
8.260000000000000000e+07,3.200000000000000000e+03,3.266346047507456024e+04,-6.477526602001820066e+00,3.458307379086737683e+02
8.260000000000000000e+07,3.300000000000000000e+03,3.266236941482467591e+04,-6.474895383145891081e+00,3.464061263828973551e+02
8.260000000000000000e+07,3.400000000000000000e+03,3.266127182865228315e+04,-6.472315286406498558e+00,3.470062984993376745e+02
8.260000000000000000e+07,3.500000000000000000e+03,3.266016779369518554e+04,-6.469778887362790165e+00,3.476308034266468212e+02
8.260000000000000000e+07,3.600000000000000000e+03,3.265905737674309057e+04,-6.467276908854251438e+00,3.482791934360008668e+02
8.260000000000000000e+07,3.700000000000000000e+03,3.265794063549704151e+04,-6.464813767820309920e+00,3.489510114946453427e+02
8.260000000000000000e+07,3.800000000000000000e+03,3.265681761933081361e+04,-6.462379867325393157e+00,3.496458151671963037e+02
8.260000000000000000e+07,3.900000000000000000e+03,3.265568837018161139e+04,-6.459978806590660483e+00,3.503631531828843890e+02
8.260000000000000000e+07,4.000000000000000000e+03,3.265455292330166412e+04,-6.457597002859301938e+00,3.511025935581998851e+02
8.260000000000000000e+07,4.100000000000000000e+03,3.265341130772472752e+04,-6.455238192160058119e+00,3.518636928282513736e+02
8.260000000000000000e+07,4.200000000000000000e+03,3.265226354701201490e+04,-6.452902893460392697e+00,3.526460137231048293e+02
8.260000000000000000e+07,4.300000000000000000e+03,3.265110965978919194e+04,-6.450583950088573104e+00,3.534491312028828247e+02
8.260000000000000000e+07,4.400000000000000000e+03,3.264994966007972835e+04,-6.448282503829025458e+00,3.542726160281543457e+02
8.260000000000000000e+07,4.500000000000000000e+03,3.264878355784331507e+04,-6.445996461875308725e+00,3.551160480745992913e+02
8.260000000000000000e+07,4.600000000000000000e+03,3.264761135938806183e+04,-6.443723020211538532e+00,3.559790102783746306e+02
8.260000000000000000e+07,4.700000000000000000e+03,3.264643306766587921e+04,-6.441461056164071053e+00,3.568610911751273989e+02
8.260000000000000000e+07,4.800000000000000000e+03,3.264524868247340783e+04,-6.439210524503660160e+00,3.577618805222986111e+02
8.260000000000000000e+07,4.900000000000000000e+03,3.264405820122338264e+04,-6.436971874360179591e+00,3.586809728578350587e+02
8.260000000000000000e+07,5.000000000000000000e+03,3.264286161864723908e+04,-6.434737109048642267e+00,3.596179781442108379e+02
8.260000000000000000e+07,5.100000000000000000e+03,3.264165892731288477e+04,-6.432516616507290230e+00,3.605724870716358055e+02
8.260000000000000000e+07,5.200000000000000000e+03,3.264045011790917852e+04,-6.430298844181884022e+00,3.615441235934634392e+02
8.260000000000000000e+07,5.300000000000000000e+03,3.263923517928397268e+04,-6.428089223299725319e+00,3.625324931505753057e+02
8.260000000000000000e+07,5.400000000000000000e+03,3.263801409898986094e+04,-6.425887982415372512e+00,3.635372136908660536e+02
8.260000000000000000e+07,5.500000000000000000e+03,3.263678686288280733e+04,-6.423690492589131829e+00,3.645579135588302506e+02
8.260000000000000000e+07,5.600000000000000000e+03,3.263555345580060748e+04,-6.421496701542320551e+00,3.655942195516100242e+02
8.260000000000000000e+07,5.700000000000000000e+03,3.263431386153456333e+04,-6.419311848628822759e+00,3.666457551307616995e+02
8.260000000000000000e+07,5.800000000000000000e+03,3.263306806294148191e+04,-6.417128306594234388e+00,3.677121651615873361e+02
8.260000000000000000e+07,5.900000000000000000e+03,3.263181604210428486e+04,-6.414947980994050170e+00,3.687930888875114306e+02
8.260000000000000000e+07,6.000000000000000000e+03,3.263055778043592727e+04,-6.412776044129866015e+00,3.698881580083996710e+02
8.260000000000000000e+07,6.100000000000000000e+03,3.262929325885052458e+04,-6.410605381112658208e+00,3.709970347128428898e+02
8.260000000000000000e+07,6.200000000000000000e+03,3.262802245784280603e+04,-6.408438776534661763e+00,3.721193648538547336e+02
8.260000000000000000e+07,6.300000000000000000e+03,3.262674535743654269e+04,-6.406275832840321982e+00,3.732548056512868584e+02
8.260000000000000000e+07,6.400000000000000000e+03,3.262546193767248405e+04,-6.404117569237932628e+00,3.744030140414685661e+02
8.260000000000000000e+07,6.500000000000000000e+03,3.262417217810845614e+04,-6.401963211266238574e+00,3.755636565815054269e+02
8.260000000000000000e+07,6.600000000000000000e+03,3.262287605839686876e+04,-6.399812113196013286e+00,3.767364016696099043e+02
8.260000000000000000e+07,6.700000000000000000e+03,3.262157355819092481e+04,-6.397661907594082820e+00,3.779209268503723820e+02
8.260000000000000000e+07,6.800000000000000000e+03,3.262026465711444325e+04,-6.395517628296151891e+00,3.791168973834237477e+02
8.260000000000000000e+07,6.900000000000000000e+03,3.261894933481118642e+04,-6.393375760895877669e+00,3.803239998804538686e+02
8.260000000000000000e+07,7.000000000000000000e+03,3.261762757127981604e+04,-6.391238978876318200e+00,3.815419126654136903e+02
8.260000000000000000e+07,7.100000000000000000e+03,3.261629934671640513e+04,-6.389107199844535678e+00,3.827703235301392510e+02
8.260000000000000000e+07,7.200000000000000000e+03,3.261496464132841356e+04,-6.386976135075648209e+00,3.840089334810830337e+02
8.260000000000000000e+07,7.300000000000000000e+03,3.261362343604438865e+04,-6.384849372804610290e+00,3.852574312274064710e+02
8.260000000000000000e+07,7.400000000000000000e+03,3.261227571171102682e+04,-6.382727555456638946e+00,3.865155110880258462e+02
8.260000000000000000e+07,7.500000000000000000e+03,3.261092144991094028e+04,-6.380609073956041932e+00,3.877828835172904860e+02
8.260000000000000000e+07,7.600000000000000000e+03,3.260956063240509320e+04,-6.378497306639859588e+00,3.890592448445812011e+02
8.260000000000000000e+07,7.700000000000000000e+03,3.260819324162554767e+04,-6.376389750064292983e+00,3.903443120080510198e+02
8.260000000000000000e+07,7.800000000000000000e+03,3.260681926022100379e+04,-6.374287665057151386e+00,3.916377969675328359e+02
8.260000000000000000e+07,7.900000000000000000e+03,3.260543867159594811e+04,-6.372185046626467120e+00,3.929394338112187484e+02
8.260000000000000000e+07,8.000000000000000000e+03,3.260405145956837077e+04,-6.370091760514208445e+00,3.942489177806761518e+02
8.260000000000000000e+07,8.100000000000000000e+03,3.260265760854537075e+04,-6.368000560757863582e+00,3.955659942962216746e+02
8.260000000000000000e+07,8.200000000000000000e+03,3.260125710347020504e+04,-6.365919660701883309e+00,3.968903701156244779e+02
8.260000000000000000e+07,8.300000000000000000e+03,3.259984992997682639e+04,-6.363838046620110767e+00,3.982218095475243445e+02
8.260000000000000000e+07,8.400000000000000000e+03,3.259843607419368709e+04,-6.361765767258378723e+00,3.995600205863603946e+02
8.260000000000000000e+07,8.500000000000000000e+03,3.259701552295840156e+04,-6.359697371111696640e+00,4.009047616487386563e+02
8.260000000000000000e+07,8.600000000000000000e+03,3.259558826367546135e+04,-6.357633947019540877e+00,4.022557702950114731e+02
8.260000000000000000e+07,8.700000000000000000e+03,3.259415428452172637e+04,-6.355577962231135913e+00,4.036127909373244051e+02
8.260000000000000000e+07,8.800000000000000000e+03,3.259271357416163664e+04,-6.353529130763100774e+00,4.049755750268716952e+02
8.260000000000000000e+07,8.900000000000000000e+03,3.259126612205282800e+04,-6.351485545794587573e+00,4.063438828237527218e+02
8.260000000000000000e+07,9.000000000000000000e+03,3.258981191840453539e+04,-6.349448837169713755e+00,4.077174693228637352e+02
8.260000000000000000e+07,9.100000000000000000e+03,3.258835095379510676e+04,-6.347418288660088059e+00,4.090961001333357672e+02
8.260000000000000000e+07,9.200000000000000000e+03,3.258688321985663424e+04,-6.345393730954514311e+00,4.104795427255126583e+02
8.260000000000000000e+07,9.300000000000000000e+03,3.258540870873037056e+04,-6.343376658120432943e+00,4.118675612317846912e+02
8.260000000000000000e+07,9.400000000000000000e+03,3.258392741326932082e+04,-6.341367930596964797e+00,4.132599275925664983e+02
8.260000000000000000e+07,9.500000000000000000e+03,3.258243932695961485e+04,-6.339365792230934105e+00,4.146564233283452836e+02
8.260000000000000000e+07,9.600000000000000000e+03,3.258094444414648387e+04,-6.337369663775533901e+00,4.160568343450979114e+02
8.260000000000000000e+07,9.700000000000000000e+03,3.257944275977013240e+04,-6.335382545172654645e+00,4.174609311653176746e+02
8.260000000000000000e+07,9.800000000000000000e+03,3.257793426945565443e+04,-6.333401147959056843e+00,4.188685187620072838e+02
8.260000000000000000e+07,9.900000000000000000e+03,3.257641896954324693e+04,-6.331430517796124313e+00,4.202793663869559282e+02
8.260000000000000000e+07,1.000000000000000000e+04,3.257489685703794021e+04,-6.329465399897663325e+00,4.216932896374528354e+02
8.260000000000000000e+07,1.010000000000000000e+04,3.257336792966245048e+04,-6.327508133571833504e+00,4.231100823919759932e+02
8.260000000000000000e+07,1.020000000000000000e+04,3.257183218593591300e+04,-6.325559920634740152e+00,4.245295363155472614e+02
8.260000000000000000e+07,1.030000000000000000e+04,3.257028962487247190e+04,-6.323622204069368813e+00,4.259514545337495406e+02
8.260000000000000000e+07,1.040000000000000000e+04,3.256874024625567108e+04,-6.321690691506581139e+00,4.273756656105986167e+02
8.260000000000000000e+07,1.050000000000000000e+04,3.256718405053161769e+04,-6.319765651264595441e+00,4.288019793594579596e+02
8.260000000000000000e+07,1.060000000000000000e+04,3.256562103880574796e+04,-6.317850585448341327e+00,4.302301980475235723e+02
8.260000000000000000e+07,1.070000000000000000e+04,3.256405121289419913e+04,-6.315945836766816868e+00,4.316601386360255219e+02
8.260000000000000000e+07,1.080000000000000000e+04,3.256247457518482406e+04,-6.314049285330055383e+00,4.330916347369325194e+02
8.260000000000000000e+07,1.090000000000000000e+04,3.256089112876132276e+04,-6.312160281200750234e+00,4.345245164962923354e+02
8.260000000000000000e+07,1.100000000000000000e+04,3.255930087741516400e+04,-6.310281865659278289e+00,4.359585981886792183e+02
8.260000000000000000e+07,1.110000000000000000e+04,3.255770382542729203e+04,-6.308411603820742286e+00,4.373937238854130669e+02
8.260000000000000000e+07,1.120000000000000000e+04,3.255609997784404914e+04,-6.306550293564211707e+00,4.388297296450492126e+02
8.260000000000000000e+07,1.130000000000000000e+04,3.255448934011232632e+04,-6.304700348139751220e+00,4.402664401169331541e+02
8.260000000000000000e+07,1.140000000000000000e+04,3.255287191870076640e+04,-6.302859061524469730e+00,4.417037111281695161e+02
8.260000000000000000e+07,1.150000000000000000e+04,3.255124772021279932e+04,-6.301023719735529660e+00,4.431414075120019902e+02
8.260000000000000000e+07,1.160000000000000000e+04,3.254961675216832373e+04,-6.299201573754556804e+00,4.445793363154754729e+02
8.360000000000000000e+07,1.700000000000000000e+03,3.279250243540939118e+04,-6.533712774382745891e+00,3.402852772307521718e+02
8.360000000000000000e+07,1.800000000000000000e+03,3.279153759792775236e+04,-6.528969992235575504e+00,3.404420047603367721e+02
8.360000000000000000e+07,1.900000000000000000e+03,3.279056255628218059e+04,-6.524541503757747662e+00,3.406279457934157335e+02
8.360000000000000000e+07,2.000000000000000000e+03,3.278957784210073441e+04,-6.520366591674895851e+00,3.408431876393144080e+02
8.360000000000000000e+07,2.100000000000000000e+03,3.278858391911371291e+04,-6.516423805559628413e+00,3.410876853323081264e+02
8.360000000000000000e+07,2.200000000000000000e+03,3.278758119336124946e+04,-6.512677754251064322e+00,3.413613053454486703e+02
8.360000000000000000e+07,2.300000000000000000e+03,3.278657002085370186e+04,-6.509107472595556665e+00,3.416638352691205114e+02
8.360000000000000000e+07,2.400000000000000000e+03,3.278555071504248190e+04,-6.505687824907369965e+00,3.419950080269189243e+02
8.360000000000000000e+07,2.500000000000000000e+03,3.278452355206442007e+04,-6.502406008156043526e+00,3.423545061783243000e+02
8.360000000000000000e+07,2.600000000000000000e+03,3.278348877557375090e+04,-6.499240786505393608e+00,3.427419828500011363e+02
8.360000000000000000e+07,2.700000000000000000e+03,3.278244660058888257e+04,-6.496190687565113642e+00,3.431570530650161572e+02
8.360000000000000000e+07,2.800000000000000000e+03,3.278139721725525305e+04,-6.493225640778902630e+00,3.435993282904496482e+02
8.360000000000000000e+07,2.900000000000000000e+03,3.278034079332469992e+04,-6.490348732925951936e+00,3.440683857939708332e+02
8.360000000000000000e+07,3.000000000000000000e+03,3.277927747706421360e+04,-6.487549546513744048e+00,3.445637998779149598e+02
8.360000000000000000e+07,3.100000000000000000e+03,3.277820739908342512e+04,-6.484815184478029515e+00,3.450851381895017198e+02
8.360000000000000000e+07,3.200000000000000000e+03,3.277713067440186569e+04,-6.482140381315296906e+00,3.456319588760208603e+02
8.360000000000000000e+07,3.300000000000000000e+03,3.277604740408709040e+04,-6.479522495175633168e+00,3.462038146334990643e+02
8.360000000000000000e+07,3.400000000000000000e+03,3.277495767664387677e+04,-6.476950352427551572e+00,3.468002627338203183e+02
8.360000000000000000e+07,3.500000000000000000e+03,3.277386156944102549e+04,-6.474422691821956732e+00,3.474208537410755753e+02
8.360000000000000000e+07,3.600000000000000000e+03,3.277275914950427250e+04,-6.471933030361898709e+00,3.480651427474105617e+02
8.360000000000000000e+07,3.700000000000000000e+03,3.277165047485037212e+04,-6.469480318667123697e+00,3.487326820091057016e+02
8.360000000000000000e+07,3.800000000000000000e+03,3.277053559540204878e+04,-6.467055536563459661e+00,3.494230342785360790e+02
8.360000000000000000e+07,3.900000000000000000e+03,3.276941455333269550e+04,-6.464660447015418754e+00,3.501357547085156057e+02
8.360000000000000000e+07,4.000000000000000000e+03,3.276828738434011029e+04,-6.462289489303925549e+00,3.508704099732279929e+02
8.360000000000000000e+07,4.100000000000000000e+03,3.276715411794019747e+04,-6.459942590142663477e+00,3.516265637131150470e+02
8.360000000000000000e+07,4.200000000000000000e+03,3.276601477819686261e+04,-6.457618037097768493e+00,3.524037871054085258e+02
8.360000000000000000e+07,4.300000000000000000e+03,3.276486938412323798e+04,-6.455311214043459422e+00,3.532016569949690279e+02
8.360000000000000000e+07,4.400000000000000000e+03,3.276371795020717400e+04,-6.453017397581940706e+00,3.540197555323493361e+02
8.360000000000000000e+07,4.500000000000000000e+03,3.276256048699114763e+04,-6.450742677086557464e+00,3.548576583731541518e+02
8.360000000000000000e+07,4.600000000000000000e+03,3.276139700121941496e+04,-6.448480312205332687e+00,3.557149584198786556e+02
8.360000000000000000e+07,4.700000000000000000e+03,3.276022749633997955e+04,-6.446231538201915967e+00,3.565912451471595546e+02
8.360000000000000000e+07,4.800000000000000000e+03,3.275905197279963249e+04,-6.443990756904862671e+00,3.574861210605205883e+02
8.360000000000000000e+07,4.900000000000000000e+03,3.275787042824357923e+04,-6.441762284011244510e+00,3.583991806603454506e+02
8.360000000000000000e+07,5.000000000000000000e+03,3.275668285797830322e+04,-6.439537979429704073e+00,3.593300381249762268e+02
8.360000000000000000e+07,5.100000000000000000e+03,3.275548925508194952e+04,-6.437328711011757854e+00,3.602782886783329559e+02
8.360000000000000000e+07,5.200000000000000000e+03,3.275428961080834779e+04,-6.435123449634644999e+00,3.612435599427718103e+02
8.360000000000000000e+07,5.300000000000000000e+03,3.275308391438101171e+04,-6.432925325881894807e+00,3.622254663288676397e+02
8.360000000000000000e+07,5.400000000000000000e+03,3.275187215362432471e+04,-6.430732161918961687e+00,3.632236322399786559e+02
8.360000000000000000e+07,5.500000000000000000e+03,3.275065431505849847e+04,-6.428543715803449743e+00,3.642376864770221800e+02
8.360000000000000000e+07,5.600000000000000000e+03,3.274943038392894596e+04,-6.426365760625954771e+00,3.652672496497791030e+02
8.360000000000000000e+07,5.700000000000000000e+03,3.274820034433155524e+04,-6.424190517540766976e+00,3.663119688407568333e+02
8.360000000000000000e+07,5.800000000000000000e+03,3.274696417957600715e+04,-6.422017972146773168e+00,3.673714847800583811e+02
8.360000000000000000e+07,5.900000000000000000e+03,3.274572187212832796e+04,-6.419849361850722858e+00,3.684454384858269123e+02
8.360000000000000000e+07,6.000000000000000000e+03,3.274447340373036786e+04,-6.417687667917655325e+00,3.695334732983909021e+02
8.360000000000000000e+07,6.100000000000000000e+03,3.274321875568324685e+04,-6.415529814177010515e+00,3.706352457140990282e+02
8.360000000000000000e+07,6.200000000000000000e+03,3.274195790876757383e+04,-6.413373834305311938e+00,3.717504155842157729e+02
8.360000000000000000e+07,6.300000000000000000e+03,3.274069084335778462e+04,-6.411221013901861276e+00,3.728786413895119267e+02
8.360000000000000000e+07,6.400000000000000000e+03,3.273941753970284481e+04,-6.409075073700520875e+00,3.740195789916540434e+02
8.360000000000000000e+07,6.500000000000000000e+03,3.273813797774481645e+04,-6.406931165184357901e+00,3.751729064877623614e+02
8.360000000000000000e+07,6.600000000000000000e+03,3.273685213735892103e+04,-6.404789260427143915e+00,3.763382961325377778e+02
8.360000000000000000e+07,6.700000000000000000e+03,3.273555999832627276e+04,-6.402650985223274027e+00,3.775154206344421937e+02
8.360000000000000000e+07,6.800000000000000000e+03,3.273426154055197185e+04,-6.400515021613355060e+00,3.787039613714972575e+02
8.360000000000000000e+07,6.900000000000000000e+03,3.273295674398684787e+04,-6.398386692689072675e+00,3.799035917371081723e+02
8.360000000000000000e+07,7.000000000000000000e+03,3.273164558868663516e+04,-6.396258692074244578e+00,3.811140150135166209e+02
8.360000000000000000e+07,7.100000000000000000e+03,3.273032805496657602e+04,-6.394134453340693192e+00,3.823349152298603144e+02
8.360000000000000000e+07,7.200000000000000000e+03,3.272900412331764528e+04,-6.392016932590257383e+00,3.835659806788730180e+02
8.360000000000000000e+07,7.300000000000000000e+03,3.272767377466197649e+04,-6.389900695693454757e+00,3.848069214704192404e+02
8.360000000000000000e+07,7.400000000000000000e+03,3.272633698999974513e+04,-6.387789966022564769e+00,3.860574319022837813e+02
8.360000000000000000e+07,7.500000000000000000e+03,3.272499375093748313e+04,-6.385683458054922212e+00,3.873172213581808592e+02
8.360000000000000000e+07,7.600000000000000000e+03,3.272364403938161195e+04,-6.383576987695755989e+00,3.885860098906695725e+02
8.360000000000000000e+07,7.700000000000000000e+03,3.272228783761604063e+04,-6.381479673443061884e+00,3.898634890977295981e+02
8.360000000000000000e+07,7.800000000000000000e+03,3.272092512857772817e+04,-6.379387684180056084e+00,3.911493857461434800e+02
8.360000000000000000e+07,7.900000000000000000e+03,3.271955589548434727e+04,-6.377295946856009756e+00,3.924434352976675768e+02
8.360000000000000000e+07,8.000000000000000000e+03,3.271818012224975973e+04,-6.375209855033473261e+00,3.937453480930132628e+02
8.360000000000000000e+07,8.100000000000000000e+03,3.271679779311245147e+04,-6.373130325531882967e+00,3.950548511799403286e+02
8.360000000000000000e+07,8.200000000000000000e+03,3.271540889307042380e+04,-6.371054251958920389e+00,3.963716837819346779e+02
8.360000000000000000e+07,8.300000000000000000e+03,3.271401340757164871e+04,-6.368982216482018011e+00,3.976955828903224983e+02
8.360000000000000000e+07,8.400000000000000000e+03,3.271261132274320698e+04,-6.366917577672435158e+00,3.990262768926064041e+02
8.360000000000000000e+07,8.500000000000000000e+03,3.271120262532810011e+04,-6.364858779607900807e+00,4.003635145001191518e+02
8.360000000000000000e+07,8.600000000000000000e+03,3.270978730256732888e+04,-6.362807855283160841e+00,4.017070355749828536e+02
8.360000000000000000e+07,8.700000000000000000e+03,3.270836534245636722e+04,-6.360758291450353319e+00,4.030566135406202761e+02
8.360000000000000000e+07,8.800000000000000000e+03,3.270693673357721127e+04,-6.358714981959923129e+00,4.044119845870172867e+02
8.360000000000000000e+07,8.900000000000000000e+03,3.270550146517846224e+04,-6.356681334471560696e+00,4.057728967908875575e+02
8.360000000000000000e+07,9.000000000000000000e+03,3.270405952719339257e+04,-6.354651476914981778e+00,4.071391320519597912e+02
8.360000000000000000e+07,9.100000000000000000e+03,3.270261091019848391e+04,-6.352628740071279090e+00,4.085104441975258283e+02
8.360000000000000000e+07,9.200000000000000000e+03,3.270115560540606748e+04,-6.350611085488949037e+00,4.098866075560822537e+02
8.360000000000000000e+07,9.300000000000000000e+03,3.269969360470533502e+04,-6.348600402159266132e+00,4.112673898854329764e+02
8.360000000000000000e+07,9.400000000000000000e+03,3.269822490082297008e+04,-6.346599675156440412e+00,4.126525543647910581e+02
8.360000000000000000e+07,9.500000000000000000e+03,3.269674948695607964e+04,-6.344603479579621563e+00,4.140419026941104335e+02
8.360000000000000000e+07,9.600000000000000000e+03,3.269526735712077789e+04,-6.342614578198738862e+00,4.154352061769295688e+02
8.360000000000000000e+07,9.700000000000000000e+03,3.269377850596742428e+04,-6.340633207277720729e+00,4.168322512856602771e+02
8.360000000000000000e+07,9.800000000000000000e+03,3.269228292876093838e+04,-6.338660753688198035e+00,4.182328209720270138e+02
8.360000000000000000e+07,9.900000000000000000e+03,3.269078062158546527e+04,-6.336695601786539456e+00,4.196367169785140163e+02
8.360000000000000000e+07,1.000000000000000000e+04,3.268927158113746918e+04,-6.334737082118594209e+00,4.210437395349397320e+02
8.360000000000000000e+07,1.010000000000000000e+04,3.268775580475525203e+04,-6.332786260048861138e+00,4.224536833774202478e+02
8.360000000000000000e+07,1.020000000000000000e+04,3.268623329054962232e+04,-6.330843669192042000e+00,4.238663510577071065e+02
8.360000000000000000e+07,1.030000000000000000e+04,3.268470403723375784e+04,-6.328909521685068817e+00,4.252815491221136881e+02
8.360000000000000000e+07,1.040000000000000000e+04,3.268316804412173951e+04,-6.326982926193259082e+00,4.266990942647799443e+02
8.360000000000000000e+07,1.050000000000000000e+04,3.268162531137950646e+04,-6.325065609163847746e+00,4.281187887671518411e+02
8.360000000000000000e+07,1.060000000000000000e+04,3.268007583961003547e+04,-6.323156827688555026e+00,4.295404569845351261e+02
8.360000000000000000e+07,1.070000000000000000e+04,3.267851963022656491e+04,-6.321255713718436198e+00,4.309639234455683550e+02
8.360000000000000000e+07,1.080000000000000000e+04,3.267695668529529212e+04,-6.319363961087932857e+00,4.323890034538874261e+02
8.360000000000000000e+07,1.090000000000000000e+04,3.267538700737197723e+04,-6.317479338994772320e+00,4.338155358904779746e+02
8.360000000000000000e+07,1.100000000000000000e+04,3.267381059977430050e+04,-6.315605426862961558e+00,4.352433353476569664e+02
8.360000000000000000e+07,1.110000000000000000e+04,3.267222746641247795e+04,-6.313738724002986302e+00,4.366722523064509005e+02
8.360000000000000000e+07,1.120000000000000000e+04,3.267063761182800590e+04,-6.311881148300522604e+00,4.381021143754808804e+02
8.360000000000000000e+07,1.130000000000000000e+04,3.266904104113258654e+04,-6.310037390672452950e+00,4.395327374319790579e+02
8.360000000000000000e+07,1.140000000000000000e+04,3.266743776007845372e+04,-6.308196337986210267e+00,4.409640258439707736e+02
8.360000000000000000e+07,1.150000000000000000e+04,3.266582777497621282e+04,-6.306368822180256295e+00,4.423957652413606070e+02
8.360000000000000000e+07,1.160000000000000000e+04,3.266421109272070316e+04,-6.304550220942935823e+00,4.438278339280593059e+02
8.460000000000000000e+07,1.700000000000000000e+03,3.290512089395506337e+04,-6.538176510520504969e+00,3.401147640227858346e+02
8.460000000000000000e+07,1.800000000000000000e+03,3.290416264802657679e+04,-6.533444761774752862e+00,3.402715929268352397e+02
8.460000000000000000e+07,1.900000000000000000e+03,3.290319427672555321e+04,-6.529012943965228466e+00,3.404573608014267734e+02
8.460000000000000000e+07,2.000000000000000000e+03,3.290221630921384349e+04,-6.524847046823037289e+00,3.406721536923739109e+02
8.460000000000000000e+07,2.100000000000000000e+03,3.290122920711432380e+04,-6.520908143321621608e+00,3.409159388963140600e+02
8.460000000000000000e+07,2.200000000000000000e+03,3.290023337458891911e+04,-6.517167242190978982e+00,3.411885873987793616e+02
8.460000000000000000e+07,2.300000000000000000e+03,3.289922916641270422e+04,-6.513599881932609748e+00,3.414898942406395008e+02
8.460000000000000000e+07,2.400000000000000000e+03,3.289821689484071248e+04,-6.510188731535950346e+00,3.418195952980258312e+02
8.460000000000000000e+07,2.500000000000000000e+03,3.289719683490189345e+04,-6.506912519034375286e+00,3.421773826599281279e+02
8.460000000000000000e+07,2.600000000000000000e+03,3.289616922972899920e+04,-6.503758002376753389e+00,3.425629110077254609e+02
8.460000000000000000e+07,2.700000000000000000e+03,3.289513429366594937e+04,-6.500709169054667669e+00,3.429758094381717797e+02
8.460000000000000000e+07,2.800000000000000000e+03,3.289409221654268185e+04,-6.497754674103553008e+00,3.434156839888457853e+02
8.460000000000000000e+07,2.900000000000000000e+03,3.289304316579212173e+04,-6.494885886291079657e+00,3.438821247609980105e+02
8.460000000000000000e+07,3.000000000000000000e+03,3.289198728959894652e+04,-6.492096091006671621e+00,3.443747087441585677e+02
8.460000000000000000e+07,3.100000000000000000e+03,3.289092471839753853e+04,-6.489366671011785215e+00,3.448930129444847239e+02
